RA,DEC
119.77246064,45.12777026
119.77401562,29.83806865
119.81765144,9.61725843
119.90710977,30.09899741
12.06403089,13.9225754
12.0904103,14.45504553
12.13373665,14.30163273
12.14266733,-1.09529288
12.14659199,-1.11841922
12.1942233,-1.13962591
12.20517007,13.87458422
12.22507361,0.17057775
12.26453583,-1.07903652
12.26505409,0.15262497
12.28058023,-1.25346633
12.52591325,-0.05055661
12.58046835,-0.04463072
12.6029352,0.49096538
12.62544491,0.60452157
12.67807383,0.56495763
12.67845977,0.56444183
12.68642717,0.68950154
12.69533788,0.81407166
12.70030551,0.60175287
12.73183079,0.69421793
12.77248296,-0.66140695
12.81879283,0.74081544
12.85005618,-0.82766675
12.87637646,0.15522302
12.90987396,-0.36945666
12.92157894,-0.33530853
12.9408678,0.02791287
12.9553165,-0.34982277
12.98168906,0.02587575
12.99576857,-0.27050977
12.9999772,0.06104343
120.03490938,6.11802644
120.04719283,0.27951778
120.05186851,6.84847149
120.05251253,0.37849357
120.07169314,28.37752733
120.18145631,-0.11081413
120.24998004,28.47605798
120.32428852,6.51509649
120.33890179,25.34691432
120.3661632,9.73274095
120.39806059,6.75935778
120.47845985,5.82689044
120.53908882,5.73493852
120.63969656,54.09089184
120.64084748,28.19952663
120.6456057,0.37235293
120.68609851,5.78599112
120.68835693,6.51662284
120.69105041,20.29714537
120.69660357,6.35110598
120.70958827,7.21654639
120.73077224,15.48639502
120.7610884,13.83629423
120.76958823,28.23776978
120.7813015,27.29610736
120.79906183,7.65191849
120.81284857,5.83847661
120.8381748,27.57521215
120.90450071,41.24167026
120.94875987,21.91047365
120.95471602,29.77493664
120.99349091,-0.54593924
121.002755,23.24561041
121.00354413,30.23255494
121.06958242,34.94599009
121.0868371,44.6759167
121.13153442,51.84798526
121.25565138,12.19291913
121.30417996,7.71521047
121.33226831,29.19691311
121.34421809,22.15438578
121.35213128,30.45536131
121.36217393,6.70574005
121.37986986,27.64480525
121.38584774,23.05767143
121.45479261,6.87861378
121.49393319,6.94162324
121.50861336,45.29427023
121.52084785,45.30243957
121.56162963,6.56042437
121.60024139,28.1076247
121.60107064,-7.67861668
121.68699005,-7.62404762
121.70026986,10.05952419
121.71341605,10.08830345
121.71864206,7.5699488
121.72768998,10.06142174
121.78382148,49.48266385
121.81877625,31.2218625
121.92010488,14.94668837
121.97859935,7.98059278
122.01477984,7.05285742
122.02813454,7.94713273
122.03003424,5.57809935
122.10963223,-7.48865651
122.12384012,-8.06729559
122.18010498,17.98038028
122.22163884,-7.85867484
122.22527534,10.38539278
122.2339484,45.79201092
122.28983621,6.77020936
122.2965669,10.96530144
122.30455069,19.03383881
122.38041405,6.84456098
122.38375624,-7.94053025
122.38825957,6.66633524
122.42948444,20.00755869
122.46559375,-7.65191061
122.4861717,-8.04447841
122.49084349,-8.08585888
122.49570398,-8.54173681
122.5099132,24.62010185
122.51551521,-6.29259967
122.53278094,28.08633022
122.53514691,-8.17622919
122.57117929,-7.66067907
122.57578961,-8.18870967
122.57886339,-8.53829549
122.60548274,-8.11435115
122.60931835,0.27727565
122.66654244,-7.29587689
122.67167368,46.00230796
122.78527732,0.14801272
122.80298823,0.42956735
122.83020968,-6.81867074
122.87294132,-7.02575835
122.87336432,5.75283651
123.00874009,50.74642244
123.04514404,-7.10990017
123.07599356,-7.13605825
123.08482735,-8.55471766
123.11418025,35.96992967
123.11979416,49.85350225
123.12202575,37.73227557
123.12502062,-8.30965916
123.13590694,6.25351071
123.25534604,46.30683795
123.29662212,30.68973364
123.311495,37.30467912
123.3424174,1.23098845
123.35686772,52.20627685
123.378948,49.8310734
123.40418958,38.54493069
123.40632943,-8.02736195
123.41669363,-6.77775117
123.42113713,22.88178805
123.44846571,22.84451566
123.48396635,-7.21101243
123.49051276,-6.2596322
123.50161092,47.76712673
123.50791223,-7.25675217
123.53989128,30.45756705
123.5523054,4.00910424
123.57476381,4.013049
123.57725964,29.85043799
123.57911187,30.42667111
123.58697518,3.92329134
123.59857441,3.95732562
123.6286653,-8.14954972
123.6688327,39.81067197
123.71031661,47.05848447
123.74233324,45.32039852
123.75933781,-7.71111231
123.76573376,26.165067
123.83426627,7.32871548
123.8506977,1.2265312
123.86288032,28.66615701
123.8632316,30.17975979
123.90789182,26.11496274
123.91496323,0.59060765
123.99458026,0.16290282
124.01732741,29.91766014
124.04061163,32.00568267
124.06703463,31.15219882
124.07246953,-7.61239183
124.09337888,31.04021407
124.10345241,-7.64761371
124.10841357,0.0982284
124.122476,29.9369879
124.12672011,-0.58101378
124.14134834,1.33419697
124.15883052,30.90238208
124.18684013,32.43966911
124.21091549,47.16855655
124.24224516,-0.10200132
124.27699117,-0.27979337
124.31714996,0.4734966
124.32403633,3.40363218
124.33267645,32.94795461
124.36210075,47.29783054
124.40182176,-0.02959492
124.45729702,0.95526375
124.46975206,31.3437498
124.53297045,3.70087408
124.59761914,0.92490341
124.61556952,29.96281389
124.63811605,32.14860373
124.63954054,36.97879764
124.66530193,25.50835759
124.6837603,37.42679759
124.7353851,32.12764733
124.7457718,37.36433695
124.75242996,11.62825208
124.75639288,32.14124639
124.76712318,46.38936133
124.77157238,0.8812171
124.77455942,32.91763498
124.77749734,48.07385234
124.78597592,39.25585715
124.80657378,32.0207666
124.82220932,0.02627394
124.85509504,0.08212741
124.85538469,29.78093442
124.86668674,0.85821983
124.86869353,48.14269446
124.89224477,47.81232703
124.90067956,39.86667418
124.91015473,30.31991114
124.91235329,32.12878736
124.91353343,32.01353914
124.91765946,32.0215124
124.93291607,0.09275681
124.94055373,39.67205631
124.94877489,0.0997982
124.95051221,32.17456376
124.97022898,32.59386673
124.97442347,39.67157893
124.97559531,30.28438639
125.00696141,22.32605291
125.01877921,40.01275695
125.03366654,40.48098847
125.05563993,32.57554715
125.08305037,30.28848435
125.08418591,-0.27158893
125.08788398,33.55178519
125.09606441,0.13202193
125.10139268,31.68270854
125.15025306,31.72608133
125.16412829,31.14133065
125.17138055,48.29423539
125.17422899,-0.03550704
125.17772205,40.14778566
125.19758042,48.92641711
125.20547203,31.62520494
125.21270294,30.83395077
125.21546954,0.11920457
125.2272243,31.62884486
125.24644439,51.60449278
125.27251117,40.47568815
125.29450327,40.37899758
125.30777336,40.51918899
125.31921114,37.66894845
125.33393017,33.49398331
125.34161456,47.89273672
125.3422278,37.68201936
125.35444464,37.6516103
125.37800444,32.52905305
125.41879147,38.2195963
125.41999025,37.77613623
125.42022152,33.69463111
125.42250609,37.70178018
125.42873566,37.59876684
125.44916286,31.72115091
125.47403279,32.15368872
125.47814483,32.13196511
125.54486633,48.53902517
125.57503916,33.72572694
125.59465923,29.74623276
125.61430136,32.71780903
125.63098425,38.63682161
125.69488091,47.2759654
125.71368304,46.09200271
125.7401746,37.43846475
125.74877495,32.55546308
125.7506759,38.46868941
125.75488038,37.40504797
125.75517037,33.57486373
125.75988193,38.65172235
125.7781284,48.27301903
125.79969426,33.97168994
125.80104631,38.50867279
125.80205629,16.54595977
125.81124437,37.2987819
125.830518,38.69592511
125.83341808,33.44854426
125.84451588,21.22998147
125.84562713,34.00564745
125.8583704,33.63115939
125.90430586,32.58013037
125.90573571,28.83562367
125.92670962,45.89932852
125.92929837,11.43609662
125.95797071,46.64386473
125.97070168,40.3422655
125.99887869,31.00967454
126.00717424,40.86295369
126.08248335,32.11178174
126.09529106,40.31675416
126.12972441,14.97036652
126.13340083,11.15578197
126.14518856,30.8470479
126.15000724,40.40260476
126.15091244,15.06249866
126.18360105,40.41070821
126.21896646,32.04203411
126.23362598,40.52242562
126.24177521,16.34964416
126.25762477,14.95520375
126.295211,32.86749903
126.29670332,32.75473162
126.30022253,49.45456139
126.33615476,31.9207094
126.38381803,32.37711882
126.40253203,30.51835504
126.43214841,38.2663435
126.44781878,31.12146603
126.45377603,32.04987211
126.45631899,43.15807176
126.46753158,32.12771697
126.46758904,32.37391976
126.47998688,40.39503853
126.49389189,32.34392346
126.50561744,55.99291198
126.51335569,48.01327237
126.54045011,57.16829642
126.54820375,31.12100249
126.55635962,36.62377165
126.55870205,46.80623018
126.60697813,47.84128725
126.62847356,36.74399936
126.64647433,32.38502519
126.67103721,48.24900662
126.67960163,38.26188274
126.68587196,47.38669632
126.7004314,32.7963734
126.72115453,32.83331768
126.73236789,38.04376507
126.74413285,39.61430887
126.75816003,38.13460564
126.77963007,33.11198897
126.78341734,57.49702536
126.79581793,31.40960655
126.79991754,31.41279723
126.79992993,33.6765562
126.80785651,33.2922441
126.80891338,40.97653249
126.81923754,23.99915486
126.83799624,31.28122757
126.85085745,33.08264624
126.850893,33.2839264
126.87644629,33.30094373
126.91311185,40.98619144
126.92583539,31.96548042
126.9307116,40.68360631
126.95858706,48.13549476
126.99544861,33.1055134
127.00798405,48.14421821
127.02927486,23.23242186
127.07960973,38.46877735
127.08015821,38.54887334
127.10172617,32.61231197
127.13090254,23.14590868
127.14252805,32.40775427
127.15896415,32.52371926
127.21820105,37.50708274
127.24904098,32.86696406
127.25308987,36.29831926
127.2568936,31.82284887
127.262455,34.30071163
127.28256121,48.45027501
127.30767584,37.59599232
127.31597999,32.80305415
127.32112203,48.00945212
127.32479812,31.78207159
127.38218777,-3.75084547
127.40320856,37.50675378
127.40545024,32.53618518
127.42762648,33.07225718
127.42995364,32.50040528
127.43421019,36.3416813
127.44710569,36.29988102
127.45815238,55.97954169
127.46907172,13.38763787
127.51728847,10.84673469
127.54916733,21.78866636
127.58417283,47.81630929
127.5894081,33.14277108
127.62072467,37.47203063
127.6501156,40.31668361
127.65278516,47.91508724
127.67133997,38.24258238
127.72112463,38.56000472
127.7300647,-5.25039386
127.74643133,-5.42149601
127.80348792,32.30153445
127.88209689,31.08620207
127.88220904,25.39014005
127.95637964,36.9812793
128.01163091,39.34060494
128.01648291,16.41918776
128.02944044,39.32509278
128.07986068,47.22178407
128.12522214,47.23979245
128.21360888,47.18372371
128.30471852,10.86409388
128.37421083,-4.596065
128.42189912,33.90994086
128.44748726,46.9114881
128.4602983,31.48657951
128.49525571,47.65582538
128.50708284,48.24922029
128.51561834,13.86706383
128.52425022,32.28858632
128.54371255,31.39512979
128.56775078,13.89901085
128.57794387,54.16305168
128.58102943,31.45760431
128.60239783,3.65214425
128.60516829,14.75649507
128.60641853,22.52036906
128.71604496,0.50192581
128.74740444,14.87425291
128.75015714,0.61230208
128.77934456,24.71773762
128.92773922,1.01612085
128.95233414,4.29406354
128.95317523,22.4709256
129.0021279,24.17212592
129.00655813,48.11045739
129.02669901,24.11100075
129.07033804,47.20345167
129.10203556,43.5211855
129.17843004,45.9629441
129.19212903,4.80660473
129.20455309,4.86225825
129.2102454,54.61414991
129.22824334,47.47293425
129.28839435,43.51432162
129.32047825,46.4390166
129.32936401,4.89116289
129.33110419,46.99905314
129.40659113,47.07433811
129.50559262,6.11817785
129.54113063,11.97280647
129.63581853,4.18783715
129.67765197,52.61497883
129.6956999,-1.42152584
129.71474951,4.88391265
129.73955781,0.89096645
129.77277572,6.09970096
129.79746907,6.31518492
129.81767795,0.9806444
129.83145904,45.69285005
129.90603208,5.55669328
129.90962902,5.21126739
129.94167731,52.6679405
129.95687324,22.72855895
129.96256759,52.66854925
13.01114575,-0.36837269
13.148519,-0.02693238
13.16275369,-0.10873177
13.18365076,-0.12098344
13.22664214,-0.09889043
13.32674039,0.18235551
13.3790742,0.20013818
13.40036724,0.14001094
13.4119774,0.04151948
13.41770745,0.01493592
13.42668265,0.08761065
13.43330803,0.13808224
13.43862402,0.04401544
13.49355156,-0.30983258
13.5343435,-1.1895773
13.59724197,-0.34922141
13.65680279,-0.38526834
13.70787258,-0.8174546
13.72509726,0.1345669
13.7287565,-0.36121784
13.73592912,-0.35849991
13.75571395,-0.33516132
13.85659189,-0.58779628
13.85927312,-0.57599889
13.88055267,0.66508126
13.88106632,0.75155709
13.89043444,0.69047328
13.98663665,-0.84552225
13.9879989,-1.07321215
130.04195789,55.68989176
130.06847377,1.27260814
130.11097862,34.8951938
130.12521796,22.90396558
130.12855775,1.37960806
130.13434955,25.17378365
130.14854095,5.88350111
130.16570004,0.41456328
130.16863252,4.69825153
130.1716902,25.37544072
130.18277975,24.491878
130.19317565,4.74190442
130.23016564,0.35356827
130.27077313,24.42384439
130.2722187,0.3564772
130.28842643,23.70119011
130.30016233,0.45294753
130.30529127,5.87701847
130.31615624,46.70420734
130.33200516,21.84379635
130.3371272,47.53763624
130.40872348,15.97263213
130.43110928,48.48527943
130.44319544,46.73556357
130.44600948,7.25969327
130.44896538,16.02475684
130.4948822,46.80310439
130.52725177,0.10127166
130.52917351,47.73448468
130.53177867,0.20579581
130.53976153,48.36489028
130.54658263,23.5939822
130.55511816,46.15146221
130.56181346,11.95226772
130.5767178,47.07184546
130.58415462,48.343564
130.59052983,24.4294814
130.62139407,48.2905489
130.63529028,21.75891734
130.65406701,47.60006141
130.67719325,22.56934363
130.68697399,5.17870212
130.71669434,47.50964742
130.7377098,5.12039384
130.74136354,15.53461617
130.77661493,6.79879918
130.79900584,-0.38909884
130.83604057,22.32857565
130.83927815,-0.29084531
130.84948771,0.69938917
130.87003977,48.87544977
130.8811326,21.8831294
130.90193764,-0.30190193
130.99921295,38.8643424
131.01712681,45.27610069
131.04476956,46.38207754
131.06134353,4.87882755
131.06959514,23.97366565
131.10219,47.33411483
131.11393736,5.01878281
131.20019098,48.03504487
131.2252656,0.34297364
131.2257187,4.72392646
131.23656324,15.61248574
131.26330074,23.88743482
131.31189859,12.37477358
131.3192974,0.31710978
131.32203166,23.83409284
131.34819956,10.88103416
131.35420197,0.28185183
131.37304214,0.23235475
131.40706261,15.03699047
131.42276433,0.26484687
131.44277088,10.95619425
131.44305823,14.52966876
131.45911221,47.29283157
131.46144502,47.50542442
131.46856046,47.14518226
131.48018994,10.36738164
131.50665959,45.58470899
131.55279036,19.29957406
131.55614881,46.67639428
131.59835994,47.57186426
131.60770024,5.24892903
131.66234914,54.68411287
131.73192378,51.93268668
131.7409784,55.61891189
131.76449645,47.56846829
131.81432316,62.38018024
131.82719743,-0.65811939
131.83800542,4.89526947
131.86612239,4.93516976
131.91038609,34.56168304
131.91687655,34.73925623
132.02443374,45.16819852
132.06160047,62.52886116
