RA,DEC
120.7563363,13.75803251
120.77462452,34.24773751
120.77465461,7.32968856
120.78817759,27.33758462
120.83336691,44.8473151
120.84934095,9.04048729
120.85977248,32.8629459
120.86227766,45.16721548
120.89723325,11.99012534
120.92199065,41.65072263
120.92873934,7.07740979
120.9689303,33.88897504
121.03693677,46.6531525
121.11757212,51.88418019
121.15644973,22.37219096
121.15847691,45.54413917
121.16460245,25.81940802
121.17989843,46.79193324
121.18340824,7.0258951
121.21969724,45.48439233
121.31134262,27.74958244
121.35613417,23.12152675
121.39339054,22.96757434
121.39444905,34.52646474
121.4280618,46.56030543
121.47934695,46.22524197
121.48693598,6.8204717
121.49795488,51.48386095
121.53862763,30.90793668
121.60735017,44.28820557
121.63398071,6.45815081
121.71515508,-7.69876056
121.75224602,44.47887219
121.79597602,6.65904026
121.80780761,50.88513876
121.87011897,34.36873107
121.88643128,32.77178653
121.89162843,43.53938779
121.93694381,-7.24367194
121.94767513,45.84267129
121.96763387,44.34563088
121.97994305,22.04805911
121.99360792,34.19752368
121.99525413,5.55569052
122.02313138,8.14712817
122.04022613,9.4082485
122.05779543,8.13691078
122.06734581,7.01823368
122.07491358,12.12664477
122.12080216,7.11705485
122.12535559,7.00680928
122.15448722,8.96219064
122.15854164,12.07416567
122.17146381,28.41818406
122.1894581,5.64244412
122.20763864,5.69592486
122.20941439,-7.15006043
122.21112891,0.79852485
122.21939386,50.70447082
122.21986298,-7.90044914
122.22026513,6.06172286
122.22100253,6.07592044
122.23054219,44.49040411
122.23333119,-7.94447249
122.23486284,-6.52056309
122.23532096,-7.91845471
122.24583502,-0.16380436
122.25320335,10.35120522
122.29246948,20.96012274
122.3119514,0.78962418
122.34049716,11.36413034
122.36897497,43.49907107
122.37222149,6.68251395
122.38064697,21.03890049
122.39315993,-8.25331546
122.39702227,12.15011934
122.46488434,-8.16115735
122.4942753,-8.00062431
122.51306134,-7.72107845
122.52873516,-7.56966136
122.55268142,0.22285137
122.5831347,-8.6846217
122.5906377,-8.5488247
122.59376931,0.39583169
122.59807928,43.7943668
122.63632949,-8.58569744
122.65757722,-8.14897125
122.66392016,10.7541875
122.69451707,0.11130743
122.72740603,49.12227369
122.7571748,1.16316492
122.78063158,25.68224041
122.78801996,-6.1069288
122.81970015,24.03229974
122.84466539,-6.78601693
122.85421221,53.56091186
122.85659497,-0.48716416
122.86493101,5.31216559
122.87225168,25.02999072
122.92258202,44.61864993
122.95677943,31.08906613
122.98711223,17.06068282
122.98993174,46.22007683
123.0026538,40.65552447
123.00576095,50.00035257
123.01764862,33.9522716
123.03999003,32.00860275
123.05138935,-7.06150395
123.06613867,-8.23134515
123.06802413,37.68633846
123.07355468,40.83875449
123.08228724,-8.29826742
123.08955669,16.94370483
123.09305386,-8.32200179
123.10537893,-8.30302429
123.12196622,-8.5512827
123.13484473,-8.22077534
123.14572534,32.85701066
123.18531689,29.89655647
123.20168821,20.72701097
123.20288345,46.64219908
123.21585071,30.62121288
123.23843328,0.48400252
123.28154629,27.46625914
123.28455716,30.51696839
123.28572119,0.44964636
123.33258622,1.25775964
123.34168762,37.39416476
123.34302347,14.62353264
123.34350496,37.65235505
123.34966412,22.89669672
123.35538876,47.75697246
123.36454967,47.77709787
123.3660485,3.33841175
123.37164466,-7.2951769
123.37359332,-8.01497077
123.39522428,3.61811145
123.41534068,44.38749349
123.4186721,31.17419475
123.41916312,43.52780188
123.46830173,46.54206034
123.48453929,31.26872845
123.48894949,-8.10859144
123.49036312,-6.85645566
123.53182757,44.33656725
123.55517781,36.91088799
123.57047561,-6.83002652
123.62075258,43.71376398
123.62137499,27.02555064
123.62459837,31.18771028
123.62508079,29.93083363
123.64536496,45.94235809
123.65030185,26.97780143
123.72309536,35.05664154
123.73266629,14.38359432
123.74307765,36.70640902
123.74431124,46.51393959
123.77840373,50.64704616
123.78684137,27.60186568
123.78758728,1.22259135
123.81109201,0.11244223
123.83440918,31.78482038
123.85212212,25.62735898
123.86931786,31.86369038
123.8800343,24.87295532
123.89644359,46.52620272
123.93434418,23.15136693
123.93689145,28.84917825
124.02013751,-0.42965112
124.0836293,46.59023879
124.10841385,0.99864418
124.14205971,20.77341677
124.17908028,46.28189253
124.21042714,-0.01433285
124.21429139,3.93326718
124.27367937,26.8208603
124.29495502,33.01262029
124.3093023,40.41300927
124.31804513,-0.07687129
124.32184729,10.39539173
124.34135525,9.95924774
124.34148375,50.08404546
124.34702416,43.63477376
124.36036856,-0.16662968
124.37862052,-0.00692873
124.42795827,0.42903848
124.49157594,57.09132912
124.51264205,6.61075098
124.51294376,11.01591049
124.52866472,37.40184134
124.53833953,-0.26658981
124.57111751,1.00363669
124.57281118,0.30977198
124.58585181,39.63077335
124.62636418,29.03700247
124.64888651,0.15421574
124.66289404,52.78333901
124.66371162,6.10557948
124.68251132,54.93458957
124.68516819,39.13862708
124.68670088,25.57176528
124.73137125,51.95860279
124.78276587,3.56397902
124.83539305,39.31428409
124.86877716,39.80556078
124.90286614,0.87561231
124.93049814,28.47186473
124.95401493,39.70573233
124.96955323,18.07016841
125.0220326,39.55878367
125.04188232,53.76418053
125.05350305,52.31559616
125.05751451,0.03384058
125.0580577,33.93829834
125.06624597,48.10829208
125.0793109,23.04268744
125.0907332,46.89683232
125.09796465,42.70774898
125.11056085,46.67165257
125.12489647,48.44730374
125.13797967,21.29714252
125.13804664,-0.05183973
125.16620862,31.75360629
125.23246983,4.03733097
125.27417968,49.62244796
125.29237585,31.73357046
125.31782958,37.64800891
125.32842813,32.56537919
125.44722371,44.97907885
125.45847548,51.15787328
125.51391168,48.52951016
125.5286335,32.66161069
125.547196,33.49332658
125.55870861,20.77088034
125.62596158,48.3203917
125.63588135,34.73957162
125.65012169,30.51611594
125.6537547,32.53781448
125.66633868,8.06608519
125.67355668,32.63976635
125.69961258,37.41610762
125.70216836,10.98681984
125.79000397,33.4471434
125.83490573,14.23469333
125.84056035,48.73703169
125.90203201,34.0999065
125.91419343,24.71742779
125.96563031,25.79717501
126.04089116,33.65892927
126.05020769,53.67034492
126.17471718,46.98690332
126.18825915,15.01336306
126.25668272,14.98156298
126.27771449,19.46485062
126.28065672,-0.28267021
126.28365934,9.68091128
126.28562122,48.67532896
126.31689541,40.54491604
126.32301635,4.06108062
126.33867667,4.05955321
126.34828834,32.33887067
126.35296921,48.49930424
126.36367164,11.02497071
126.37924827,19.30931036
126.39025558,40.57857348
126.41230241,47.58142392
126.4201797,17.72956223
126.46571505,31.06719642
126.47536029,42.91797383
126.4774204,10.97162601
126.48442287,32.42983255
126.52024057,12.52275922
126.52846543,36.73509337
126.5522372,32.4047862
126.55490978,41.46192654
126.57666065,46.5420913
126.57715473,-0.43939088
126.58750537,42.81944297
126.63309611,-0.626748
126.64624155,11.51602808
126.66230926,48.51823881
126.70403644,11.97416407
126.70486791,34.55356363
126.83922367,10.5692152
126.86012789,44.75858954
126.89596195,31.20467749
126.94190063,47.36153844
126.95157013,31.1629079
126.95791528,33.57841045
