RA,DEC
143.81219214,46.51940603
143.84575007,44.82627596
143.84575569,51.70447961
144.11618467,58.42891188
144.2551809,58.40658429
144.25565415,8.7169436
144.32977608,52.46731425
144.3941606,55.10129952
144.52589363,39.78634531
144.59328412,49.58898934
144.69567139,35.78512466
144.80669497,56.39616444
144.98387764,60.92455741
145.07266675,37.04646343
145.15757496,54.24630915
145.21846399,38.14872248
145.29315778,17.9379253
145.53589215,49.33928775
145.56400248,53.81581872
145.56402351,54.6020553
145.69246421,51.85177669
145.79439685,52.04474152
145.84386129,56.34119597
145.92637944,53.54487183
145.97845659,56.21231016
146.05230379,39.07483609
146.1158138,8.55317192
146.1666871,48.0057432
146.2727616,49.05717807
146.27952592,19.79109878
146.37881458,56.06707484
146.82252771,54.40771376
146.88284218,54.30629607
146.93956744,52.02974267
146.9433016,53.26183744
147.01599953,12.60207704
147.0925861,52.46235678
147.12033282,51.83687555
147.13480587,52.89039283
147.54838183,29.0847115
147.96673688,56.00345684
148.12719638,49.17828916
148.15949459,52.85811025
148.19031645,43.37846121
148.39094741,53.57676699
148.49201709,7.94397203
148.50827949,56.25925332
148.5411435,53.17968843
148.65946073,55.61455321
148.72513032,53.47056453
149.05750543,1.75455995
149.07832648,48.1794831
149.33003852,1.38362133
149.44223693,41.60228291
149.96394715,47.89242882
15.30785638,3.42960197
15.44329669,7.23584744
15.72129927,34.01424734
15.94253537,23.96122225
15.98502401,1.24925995
150.21669001,14.24715479
150.42502585,52.27025521
150.62935091,45.37136879
150.90637732,12.92960252
151.28021073,46.03220956
151.31305485,48.70618034
151.5393658,45.50382923
151.77065003,20.69406749
151.97286623,24.75962131
152.05243439,27.29903709
152.1100471,35.15830164
152.52940011,47.23674617
152.54315578,8.45832769
152.55317822,22.80596718
153.50033877,8.35635094
153.53939715,11.61284361
153.82677341,41.79147218
153.88166009,4.2556403
153.89662129,30.57679288
154.0726414,62.65166853
154.07864433,45.39476677
154.33911582,17.60836405
154.36442878,48.70417704
154.50776939,7.64520975
154.5479743,11.87085819
154.57222739,27.08356853
154.59038381,45.6656856
155.105381,17.56220877
155.20943482,18.37171887
155.23030816,17.44679587
155.26234683,16.90587884
155.29229911,9.93343511
155.35349211,18.3354363
155.39321445,17.80957772
155.43602853,18.32266193
155.4691723,18.17992666
